OrganismCode,StationCode,SampleDate,BroodYear,SampleID,IDWeek,SubWeek,FWSRace,RCatch,NumReleased,BaileysEff,Dead,ForkLength,IDYear
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,34,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,14,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,Y,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,487,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,Y,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,30,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,9,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,8,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,5,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,3,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,180,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,3,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,4,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,62,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,3,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,4,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,41,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,6,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,4,476,0.0231,N,36,2022
RBT,LCC,2/18/2022,2022,049_22,7,A,,1,476,0.0231,N,25,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,5,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,10,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,8,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,75,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,74,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
RBT,LCC,2/18/2022,2022,049_22,7,A,F,1,476,0.0231,N,22,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
RBT,LCC,2/18/2022,2022,049_22,7,A,,1,476,0.0231,N,23,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,77,476,0.0231,N,0,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,36,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,40,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,5,476,0.0231,N,39,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,7,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,8,476,0.0231,N,37,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,38,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/18/2022,2021,049_22,7,A,F,1,476,0.0231,N,35,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,23,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,17,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,4,495,0.0363,N,39,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,2,495,0.0363,N,40,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,12,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,13,495,0.0363,N,35,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
RBT,UCC,2/19/2022,2022,050_22,8,A,,1,300,0.1262,N,26,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,UBC,2/19/2022,2021,050_22,8,A,S,1,329,0.0424,N,63,2022
CHN,UCC,2/19/2022,2021,050_22,8,A,S,1,300,0.1262,N,63,2022
CHN,UCC,2/19/2022,2021,050_22,8,A,S,1,300,0.1262,N,68,2022
CHN,UCC,2/19/2022,2021,050_22,8,A,S,1,300,0.1262,N,70,2022
CHN,UCC,2/19/2022,2021,050_22,8,A,W,1,300,0.1262,N,80,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,34,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,3,495,0.0363,N,34,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
RBT,LCC,2/19/2022,2022,050_22,8,A,,1,495,0.0363,N,26,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,48,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,31,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,32,2022
CHN,UCC,2/19/2022,2021,050_22,8,A,S,1,300,0.1262,N,34,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,51,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,UBC,2/19/2022,2021,050_22,8,A,S,1,329,0.0424,N,54,2022
CHN,UBC,2/19/2022,2021,050_22,8,A,S,1,329,0.0424,N,66,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,276,495,0.0363,N,0,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1028,495,0.0363,N,0,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,69,495,0.0363,N,0,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,6,495,0.0363,Y,0,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/19/2022,2021,050_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,37,2022
RBT,LCC,2/20/2022,2022,051_22,8,A,,1,495,0.0363,N,27,2022
RBT,LCC,2/20/2022,2022,051_22,8,A,,1,495,0.0363,N,28,2022
RBT,LCC,2/20/2022,2022,051_22,8,A,,1,495,0.0363,N,27,2022
RBT,LCC,2/20/2022,2022,051_22,8,A,,1,495,0.0363,N,27,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,31,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,39,2022
RBT,UCC,2/20/2022,2022,051_22,8,A,,1,300,0.1262,N,26,2022
CHN,UCC,2/20/2022,2021,051_22,8,A,S,1,300,0.1262,N,75,2022
CHN,UCC,2/20/2022,2021,051_22,8,A,S,1,300,0.1262,N,57,2022
CHN,UBC,2/20/2022,2021,051_22,8,A,S,1,329,0.0424,N,57,2022
RBT,LCC,2/20/2022,2022,051_22,8,A,,1,495,0.0363,N,27,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,11,495,0.0363,N,35,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,40,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,33,495,0.0363,N,37,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,0,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,Y,0,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,Y,0,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,2,495,0.0363,N,33,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,1,495,0.0363,N,34,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,438,495,0.0363,N,0,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,26,495,0.0363,N,38,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,3,495,0.0363,N,39,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,3,495,0.0363,N,40,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,357,495,0.0363,N,0,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,28,495,0.0363,N,36,2022
CHN,LCC,2/20/2022,2021,051_22,8,A,F,91,495,0.0363,N,0,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,34,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
RBT,LCC,2/21/2022,2022,052_22,8,A,,1,495,0.0363,N,30,2022
RBT,LCC,2/21/2022,2022,052_22,8,A,,1,495,0.0363,N,26,2022
RBT,LCC,2/21/2022,2022,052_22,8,A,,1,495,0.0363,N,28,2022
RBT,LCC,2/21/2022,2022,052_22,8,A,,1,495,0.0363,N,27,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,41,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,Y,41,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,Y,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,Y,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,Y,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,489,495,0.0363,N,0,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,243,495,0.0363,N,0,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,112,495,0.0363,N,0,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,398,495,0.0363,N,0,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,Y,41,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,40,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,42,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,56,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,40,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,39,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,34,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,41,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
RBT,UCC,2/21/2022,2021,052_22,8,A,,1,300,0.1262,N,111,2022
RBT,UCC,2/21/2022,2022,052_22,8,A,,1,300,0.1262,N,26,2022
CHN,UCC,2/21/2022,2021,052_22,8,A,S,1,300,0.1262,N,46,2022
CHN,UCC,2/21/2022,2021,052_22,8,A,S,1,300,0.1262,N,46,2022
CHN,UBC,2/21/2022,2021,052_22,8,A,S,1,329,0.0424,N,53,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,35,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,30,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,38,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,37,2022
CHN,LCC,2/21/2022,2021,052_22,8,A,F,1,495,0.0363,N,36,2022
